SKU,Nome Produto,Unidade,IPI,Peso Especifico,Resolu??o 13,Origem,NCM
35080026-248,Produto 1629,kg,0,0.848536275,FALSE,0,2710.19.91
35080026-1,Produto 1630,kg,0,0.848536275,FALSE,0,2710.19.91
35080026-485,Produto 1631,kg,0,0.848536275,FALSE,0,2710.19.91
35080026-482,Produto 1632,kg,0,0.848536275,FALSE,0,2710.19.91
35080026-145,Produto 1633,kg,0,0.848536275,FALSE,0,2710.19.91
35080027-145,Produto 1634,kg,0,0.851571149,FALSE,0,2710.19.91
35080039-507,Produto 1635,kg,0.08,0.850051003,FALSE,0,2712.10.00
35080023-1,Produto 1636,kg,0,0.777000777,FALSE,0,2710.19.91
35080023-239,Produto 1637,kg,0,0.777000777,FALSE,0,2710.19.91
35080023-301,Produto 1638,kg,0,0.777000777,FALSE,0,2710.19.91
35080023-145,Produto 1639,kg,0,0.777000777,FALSE,0,2710.19.91
62110160-343,Produto 1640,kg,0.05,1,TRUE,1,3912.90.31
62110084-547,Produto 1641,kg,0,1,FALSE,6,2835.25.00
62110084-93,Produto 1642,kg,0,1,FALSE,6,2835.25.00
62110083-1,Produto 1643,kg,0,1,FALSE,0,2835.25.00
62110083-481,Produto 1644,kg,0,1,FALSE,6,2835.25.00
62110152-1,Produto 1645,kg,0,1,FALSE,6,2835.25.00
62110152-481,Produto 1646,kg,0,1,FALSE,6,2835.25.00
62110196-68,Produto 1647,kg,0.05,1,TRUE,1,3913.90.90
62110094-92,Produto 1648,kg,0.05,1,TRUE,1,1702.30.19
66720011-546,Produto 1649,kg,0.05,1,FALSE,6,3906.90.43
66810003-51,Produto 1650,kg,0.05,1,FALSE,0,3910.00.12
74146003-303,Produto 1651,kg,0.05,1,TRUE,2,3402.11.90
74146003-447,Produto 1652,kg,0.05,1,TRUE,2,3402.11.90
74146003-237,Produto 1653,kg,0.05,1,TRUE,2,3402.11.90
82550005-141,Produto 1654,kg,0.1,1,TRUE,1,3815.90.99
68370007-91,Produto 1655,kg,0.1,1,TRUE,1,3824.99.89
68370003-1,Produto 1656,kg,0,1,TRUE,2,2712.20.00
68370003-91,Produto 1657,kg,0,1,TRUE,2,2712.20.00
68370003-93,Produto 1658,kg,0,1,TRUE,2,2712.20.00
68370000-1,Produto 1659,kg,0,1,TRUE,1,2712.90.00
68370010-91,Produto 1660,kg,0,1,TRUE,1,2712.20.00
68370000-91,Produto 1661,kg,0,1,TRUE,1,2712.90.00
64100201-1,Produto 1662,kg,0,1,FALSE,0,3809.93.90
64870012-93,Produto 1663,kg,0,1,FALSE,0,2503.00.90
64870013-93,Produto 1664,kg,0,1,FALSE,0,2503.00.90
66500910-40,Produto 1665,kg,0.1,1,TRUE,1,3824.99.39
66500910-10,Produto 1666,kg,0.1,1,TRUE,1,3824.99.89
66340029-270,Produto 1667,kg,0.1,1,TRUE,1,3824.99.39
66340029-174,Produto 1668,kg,0.1,1,TRUE,1,3824.99.39
66340029-310,Produto 1669,kg,0.1,1,TRUE,1,3824.99.39
66340029-360,Produto 1670,kg,0.1,1,TRUE,1,3824.99.39
66340029-10,Produto 1671,kg,0.1,1,TRUE,1,3824.99.39
66501110-40,Produto 1672,kg,0,1,FALSE,0,2910.90.90
66501110-10,Produto 1673,kg,0,1,FALSE,0,2910.90.90
66501110-4,Produto 1674,kg,0,1,FALSE,0,2910.90.90
66501010-40,Produto 1675,kg,0.1,1,TRUE,1,3824.99.89
66501010-9,Produto 1676,kg,0.1,1,TRUE,1,3824.99.89
66501013-150,Produto 1677,kg,0,1,FALSE,0,2910.90.90
66560696-93,Produto 1678,kg,0,1,FALSE,0,2714.90.00
64100031-50,Produto 1679,kg,0,1,FALSE,0,3809.93.90
64100031-114,Produto 1680,kg,0,1,FALSE,0,3809.93.90
64060006-50,Produto 1681,kg,0,1,FALSE,0,3809.93.90
64060006-114,Produto 1682,kg,0,1,FALSE,0,3809.93.90
64060006-1,Produto 1683,kg,0,1,FALSE,0,3809.93.90
64060006-95,Produto 1684,kg,0,1,FALSE,0,3809.93.90
64100104-172,Produto 1685,kg,0,1,FALSE,0,3809.93.90
64100104-114,Produto 1686,kg,0,1,FALSE,0,3809.93.90
64060041-93,Produto 1687,kg,0,1,FALSE,0,3809.93.90
64060041-95,Produto 1688,kg,0,1,FALSE,0,3809.93.90
54040018-10,Produto 1689,kg,0.08,0.8,TRUE,2,2710.19.94
64100116-226,Produto 1690,kg,0,1.030078286,FALSE,0,3809.93.90
25120005-1,Produto 1691,kg,0,0.87,FALSE,0,3805.10.00
25120005-10,Produto 1692,kg,0,0.87,FALSE,0,3805.10.00
25120005-149,Produto 1693,kg,0,0.87,FALSE,0,3805.10.00
62110063-68,Produto 1694,kg,0,1,TRUE,1,2915.70.39
62110027-354,Produto 1695,kg,0,1,TRUE,1,2915.70.39
62110310-397,Produto 1696,kg,0,1,TRUE,1,2915.70.39
69260008-1,Produto 1697,kg,0,1,FALSE,0,2915.70.31
69260008-91,Produto 1698,kg,0,1,FALSE,0,2915.70.31
62110029-68,Produto 1699,kg,0,1,TRUE,1,2915.70.39
62110070-353,Produto 1700,kg,0,1,TRUE,1,2915.70.39
62110182-241,Produto 1701,kg,0,1,TRUE,1,2915.70.31
62110367-322,Produto 1702,kg,0,1,TRUE,1,2941.50.20
52420019-1,Produto 1703,kg,0,0.79,FALSE,0,2207.10.10
77122119-69,Produto 1704,kg,0,1,FALSE,6,2916.20.19
66311390-92,Produto 1705,kg,0,1,FALSE,6,2930.20.19
66730031-92,Produto 1706,kg,0,1,FALSE,6,2930.20.19
66730031-93,Produto 1707,kg,0,1,TRUE,2,2930.20.29
66220190-92,Produto 1708,kg,0,1,FALSE,0,2930.20.19
66280192-91,Produto 1709,kg,0,1,TRUE,1,2930.20.22
66280192-93,Produto 1710,kg,0,1,TRUE,1,2930.20.22
66280192-33,Produto 1711,kg,0,1,TRUE,1,2930.20.22
66280192-130,Produto 1712,kg,0,1,TRUE,1,2930.20.22
66112083-288,Produto 1713,kg,0,1,FALSE,0,2917.39.90
77122088-10,Produto 1714,kg,0,1,FALSE,0,2917.19.22
66112083-10,Produto 1715,kg,0,1,FALSE,0,2917.39.90
74103000-53,Produto 1716,kg,0,1,FALSE,0,2918.29.29
74103000-347,Produto 1717,kg,0,1,FALSE,0,2918.29.29
62110183-319,Produto 1718,kg,0,1,FALSE,6,2912.42.00
62110226-322,Produto 1719,kg,0,1,FALSE,6,2912.42.00
62110226-554,Produto 1720,kg,0,1,FALSE,6,2912.42.00
52050008-40,Produto 1721,kg,0,0.931532371,FALSE,0,2909.44.11
52050008-201,Produto 1722,kg,0,0.931532371,FALSE,0,2909.44.11
52050008-252,Produto 1723,kg,0,0.931532371,FALSE,0,2909.44.11
52050008-252,Produto 1724,kg,0,0.93153237,FALSE,0,2909.44.11
52050008-255,Produto 1725,kg,0,0.931532371,FALSE,0,2909.44.11
52050008-482,Produto 1726,kg,0,0.931532371,FALSE,0,2909.44.11
66112071-41,Produto 1727,kg,0,1,FALSE,0,2905.29.90
66112071-10,Produto 1728,kg,0,1,FALSE,0,2905.29.90
52420007-1,Produto 1729,kg,0,0.741015191,FALSE,0,2909.19.90
52420007-482,Produto 1730,kg,0,0.74305246,FALSE,0,2909.19.90
62110366-322,Produto 1731,kg,0,1,FALSE,6,2934.99.99
64100120-223,Produto 1732,kg,0,1,FALSE,0,3809.93.90
64100132-249,Produto 1733,kg,0,1,FALSE,0,3809.93.90
66122009-53,Produto 1734,kg,0,1,TRUE,1,1302.19.99
66122009-61,Produto 1735,kg,0,1,TRUE,1,1302.19.99
66122009-371,Produto 1736,kg,0,1,TRUE,1,1302.19.99
74950020-210,Produto 1737,kg,0.1,1,TRUE,2,3824.99.79
74950019-288,Produto 1738,kg,0.1,1,TRUE,2,3824.99.79
74950018-288,Produto 1739,kg,0.1,1,TRUE,2,3824.99.79
66850012-51,Produto 1740,kg,0,1,FALSE,0,1515.90.90
66850012-10,Produto 1741,kg,0,1,FALSE,0,1515.90.90
41137101-93,Produto 1742,kg,0.05,1,TRUE,1,3901.90.90
61108400-93,Produto 1743,kg,0.05,1,TRUE,1,3901.90.90
74800009-468,Produto 1744,kg,0.1,1,TRUE,1,3824.90.89
74800005-468,Produto 1745,kg,0.1,1,TRUE,1,3824.90.89
74800005-53,Produto 1746,kg,0.1,1,TRUE,1,3824.90.89
74800008-468,Produto 1747,kg,0.05,1,FALSE,6,3913.90.90
74800008-447,Produto 1748,kg,0.05,1,FALSE,6,3913.90.90
62110082-460,Produto 1749,kg,0,1,TRUE,1,3505.10.00
62110082-525,Produto 1750,kg,0,1,TRUE,1,3505.10.00
66117004-51,Produto 1751,kg,0,1,FALSE,0,1302.11.90
66114031-41,Produto 1752,kg,0,1,FALSE,0,1302.19.99
66114031-53,Produto 1753,kg,0,1,FALSE,0,1302.19.99
66114029-41,Produto 1754,kg,0,1,FALSE,0,1302.19.99
66114029-53,Produto 1755,kg,0,1,FALSE,0,1302.19.99
66114026-288,Produto 1756,kg,0,1,FALSE,0,1302.19.99
66114026-41,Produto 1757,kg,0,1,FALSE,0,1302.19.99
66114026-53,Produto 1758,kg,0,1,FALSE,0,1302.19.99
66114024-288,Produto 1759,kg,0,1,FALSE,0,1302.19.99
66114024-41,Produto 1760,kg,0,1,FALSE,0,1302.19.99
66114024-53,Produto 1761,kg,0,1,FALSE,0,1302.19.99
66114018-53,Produto 1762,kg,0,1,FALSE,0,1302.19.99
66114037-53,Produto 1763,kg,0,1,FALSE,0,1302.19.99
66114023-288,Produto 1764,kg,0,1,FALSE,0,1302.19.99
66114023-500,Produto 1765,kg,0,1,FALSE,0,1302.19.99
66114023-339,Produto 1766,kg,0,1,FALSE,0,1302.19.99
66114023-53,Produto 1767,kg,0,1,FALSE,0,1302.19.99
66114027-41,Produto 1768,kg,0,1,FALSE,0,1302.19.99
66114027-53,Produto 1769,kg,0,1,FALSE,0,1302.19.99
66114020-53,Produto 1770,kg,0,1,FALSE,0,1302.19.99
66114013-448,Produto 1771,kg,0,1,FALSE,0,1302.19.90
66114013-288,Produto 1772,kg,0,1,FALSE,0,1302.19.90
66114013-41,Produto 1773,kg,0,1,FALSE,0,1302.19.90
66114013-53,Produto 1774,kg,0,1,FALSE,0,1302.19.90
66114025-288,Produto 1775,kg,0,1,FALSE,0,1302.19.99
66114025-41,Produto 1776,kg,0,1,FALSE,0,1302.19.99
66114025-53,Produto 1777,kg,0,1,FALSE,0,1302.19.99
66114021-288,Produto 1778,kg,0,1,FALSE,0,1302.19.99
66114021-41,Produto 1779,kg,0,1,FALSE,0,1302.19.99
66114021-53,Produto 1780,kg,0,1,FALSE,0,1302.19.99
66114032-41,Produto 1781,kg,0,1,FALSE,0,1302.19.99
66114032-53,Produto 1782,kg,0,1,FALSE,0,1302.19.99
66114038-41,Produto 1783,kg,0,1,FALSE,0,1302.19.99
66114038-53,Produto 1784,kg,0,1,FALSE,0,1302.19.99
66114035-53,Produto 1785,kg,0,1,FALSE,0,1302.19.99
66114036-468,Produto 1786,kg,0,1,FALSE,0,1302.19.99
66114036-53,Produto 1787,kg,0,1,FALSE,0,1302.19.99
66800011-468,Produto 1788,kg,0.05,1.27000254,FALSE,6,3913.90.90
66800011-288,Produto 1789,kg,0.05,1.27000254,FALSE,6,3913.90.90
66800011-53,Produto 1790,kg,0.05,1.27000254,FALSE,6,3913.90.90
66800011-1,Produto 1791,kg,0.05,1.27000254,FALSE,6,3913.90.90
74114025-37,Produto 1792,kg,0,1,FALSE,0,1302.19.99
74114021-37,Produto 1793,kg,0,1,FALSE,0,1302.19.99
74114020-37,Produto 1794,kg,0,1,FALSE,0,1302.19.99
74114015-37,Produto 1795,kg,0,1,FALSE,0,1302.19.99
74114014-37,Produto 1796,kg,0,1,FALSE,0,1302.19.99
74114014-447,Produto 1797,kg,0,1,FALSE,0,1302.19.99
74114018-37,Produto 1798,kg,0,1,FALSE,0,1302.19.99
74114027-37,Produto 1799,kg,0,1,FALSE,0,1302.19.99
74114024-37,Produto 1800,kg,0,1,FALSE,0,1302.19.99
74114022-37,Produto 1801,kg,0,1,FALSE,0,1302.19.99
74114023-37,Produto 1802,kg,0,1,FALSE,0,1302.19.99
74114017-37,Produto 1803,kg,0,1,FALSE,0,1302.19.99
74114016-37,Produto 1804,kg,0,1,FALSE,0,1302.19.99
74114019-37,Produto 1805,kg,0,1,FALSE,0,1302.19.99
74114026-37,Produto 1806,kg,0,1,FALSE,0,1302.19.99
66117003-51,Produto 1807,kg,0,1,FALSE,0,1302.11.90
66117003-151,Produto 1808,kg,0,1,FALSE,0,1302.11.90
71107011-1,Produto 1809,kg,0,0.7825,FALSE,0,2710.12.49
71107011-482,Produto 1810,kg,0.1,0.7825,FALSE,0,3814.00.90
66112010-40,Produto 1811,kg,0,1,FALSE,0,2912.19.29
66112010-468,Produto 1812,kg,0,1,FALSE,0,2912.19.29
66112010-53,Produto 1813,kg,0,1,FALSE,0,2912.19.29
66112010-288,Produto 1814,kg,0,1,FALSE,0,2912.19.29
66112010-1,Produto 1815,kg,0,1,FALSE,0,2912.19.29
62110429-93,Produto 1816,kg,0.05,1,FALSE,0,1702.90.00
62110429-210,Produto 1817,kg,0.05,1,FALSE,0,1702.90.00
62110430-645,Produto 1818,kg,0.05,1,FALSE,0,1702.90.00
62110431-210,Produto 1819,kg,0.05,1,FALSE,0,1702.90.00
62110432-93,Produto 1820,kg,0,1,FALSE,0,1108.12.00
62110433-93,Produto 1821,kg,0,1,FALSE,0,1108.12.00
62110434-347,Produto 1822,kg,0,1,FALSE,0,1108.12.00
62110490-93,Produto 1823,kg,0,1,FALSE,0,1108.12.00
62110436-344,Produto 1824,kg,0,1,FALSE,0,3505.10.00
62110437-647,Produto 1825,kg,0,1,FALSE,0,1702.30.20
62110438-93,Produto 1826,kg,0.05,1,FALSE,0,1702.90.00
62110439-103,Produto 1827,kg,0.05,1,FALSE,0,1702.90.00
62110440-93,Produto 1828,kg,0.05,1,FALSE,0,1702.90.00
62110441-93,Produto 1829,kg,0.05,1,FALSE,0,1702.90.00
62110454-674,Produto 1830,kg,0.05,1,FALSE,0,1702.90.00
62110380-635,Produto 1831,kg,0,1,FALSE,0,2905.43.00
62110380-178,Produto 1832,kg,0,1,FALSE,0,2905.43.00
62110442-331,Produto 1833,kg,0,1,FALSE,0,2905.43.00
62110442-635,Produto 1834,kg,0,1,FALSE,0,2905.43.00
62110442-178,Produto 1835,kg,0,1,FALSE,0,2905.43.00
62110443-103,Produto 1836,kg,0,1,FALSE,0,3505.10.00
62110444-346,Produto 1837,kg,0,1,FALSE,0,3505.10.00
62110445-347,Produto 1838,kg,0,1,FALSE,0,1108.12.00
62110446-646,Produto 1839,kg,0.1,1,FALSE,0,3824.60.00
62110447-613,Produto 1840,kg,0,1,FALSE,0,2905.44.00
62110489-646,Produto 1841,kg,0,1,FALSE,0,2905.44.00
62110447-646,Produto 1842,kg,0,1,FALSE,0,2905.44.00
74950009-303,Produto 1843,kg,0,1,TRUE,2,2905.22.90
74950009-37,Produto 1844,kg,0,1,TRUE,2,2905.22.90
74950009-447,Produto 1845,kg,0,1,TRUE,2,2905.22.90
74950009-51,Produto 1846,kg,0,1,TRUE,2,2905.22.90
74950009-1,Produto 1847,kg,0,1,TRUE,2,2905.22.90
74950009-10,Produto 1848,kg,0,1,TRUE,2,2905.22.90
69180125-93,Produto 1849,kg,0.05,1,FALSE,0,3901.10.10
69180127-93,Produto 1850,kg,0.05,1,FALSE,0,3901.10.10
74140121-310,Produto 1851,kg,0.05,1,FALSE,0,3910.00.19
66112034-41,Produto 1852,kg,0,1,FALSE,6,2911.00.90
66112034-1,Produto 1853,kg,0,1,FALSE,6,2911.00.90
66112034-10,Produto 1854,kg,0,1,FALSE,6,2911.00.90
62110305-322,Produto 1855,kg,0,1,FALSE,6,2922.50.11
62110370-599,Produto 1856,kg,0,1,FALSE,6,2922.50.11
66112019-37,Produto 1857,kg,0,1,TRUE,1,2918.99.11
66112019-447,Produto 1858,kg,0,1,TRUE,1,2918.99.11
66112019-457,Produto 1859,kg,0,1,TRUE,1,2918.99.11
66112019-288,Produto 1860,kg,0,1,TRUE,1,2918.99.11
66112019-1,Produto 1861,kg,0,1,TRUE,1,2918.99.11
66112019-10,Produto 1862,kg,0,1,TRUE,1,2918.99.11
74103003-56,Produto 1863,kg,0,1,TRUE,1,2909.49.24
74103003-201,Produto 1864,kg,0,1,TRUE,1,2909.49.24
74103003-10,Produto 1865,kg,0,1,TRUE,1,2909.49.24
74103003-1,Produto 1866,kg,0,1,TRUE,1,2909.49.24
66112063-494,Produto 1867,kg,0,1,FALSE,0,2914.19.90
66112063-184,Produto 1868,kg,0,1,FALSE,0,2914.19.90
66310020-78,Produto 1869,kg,0,1,TRUE,1,3802.10.00
66310020-93,Produto 1870,kg,0,1,TRUE,2,3802.10.00
66310021-78,Produto 1871,kg,0,1,TRUE,1,3802.10.00
66310021-93,Produto 1872,kg,0,1,TRUE,1,3802.10.00
66710001-481,Produto 1873,kg,0,1,TRUE,1,3802.10.00
66710001-93,Produto 1874,kg,0,1,TRUE,1,3802.10.00
66710010-152,Produto 1875,kg,0,1,FALSE,0,3802.10.00
66710010-93,Produto 1876,kg,0,1,FALSE,0,3802.10.00
66710022-93,Produto 1877,kg,0,1,FALSE,0,3802.10.00
64100006-95,Produto 1878,kg,0,0.985221675,FALSE,0,3202.90.29
64101039-1,Produto 1879,kg,0.05,1.075037626,TRUE,1,3402.11.90
64101039-15,Produto 1880,kg,0.05,1.075037626,TRUE,1,3402.11.90
64101039-549,Produto 1881,kg,0.05,1.075037626,TRUE,1,3402.11.90
72500021-292,Produto 1882,kg,0,0.9585,FALSE,0,2710.19.31
72500021-1,Produto 1883,lt,0,0.9585,FALSE,0,2710.19.31
72500021-10,Produto 1884,kg,0,0.9585,FALSE,0,2710.19.31
72500021-482,Produto 1885,kg,0,0.9585,FALSE,0,2710.19.31
72500021-13,Produto 1886,kg,0,0.9585,FALSE,0,2710.19.31
35080035-1,Produto 1887,kg,0.08,1.05507491,FALSE,0,2710.19.99
35011505-1,Produto 1888,kg,0,1.015,FALSE,0,2707.99.10
72500089-1,Produto 1889,lt,0,0.883,FALSE,5,2710.19.31
72500089-201,Produto 1890,lt,0,0.883,TRUE,3,2710.19.31
72500089-482,Produto 1891,lt,0,0.883,TRUE,3,2710.19.31
35080030-1,Produto 1892,lt,0,0.89,TRUE,2,2710.19.31
72500070-1,Produto 1893,lt,0,0.879,TRUE,3,2710.19.31
72500070-201,Produto 1894,lt,0,0.879,FALSE,0,2710.19.31
72500070-482,Produto 1895,lt,0,0.879,TRUE,3,2710.19.31
35030100-1,Produto 1896,lt,0,0.89,FALSE,0,2710.19.31
35080043-1,Produto 1897,kg,0,0.893,TRUE,2,2710.19.31
35080043-201,Produto 1898,kg,0,0.893,TRUE,2,2710.19.31
35080043-482,Produto 1899,kg,0,0.893,TRUE,2,2710.19.31
72500061-1,Produto 1900,lt,0,0.915,FALSE,0,2710.19.31
72500061-201,Produto 1901,lt,0,0.915,FALSE,0,2710.19.31
72500061-482,Produto 1902,lt,0,0.915,FALSE,0,2710.19.31
35080005-1,Produto 1903,lt,0,0.9188,FALSE,0,2710.19.31
26080008-1,Produto 1904,kg,0,0.924,TRUE,2,2710.19.31
26080008-201,Produto 1905,kg,0,0.924,TRUE,2,2710.19.31
26080008-10,Produto 1906,kg,0,0.924,TRUE,2,2710.19.31
26080008-482,Produto 1907,kg,0,0.896,TRUE,2,2710.19.31
26080009-1,Produto 1908,lt,0.08,0.924,FALSE,0,2710.19.99
26080009-201,Produto 1909,kg,0.08,0.924,TRUE,1,2710.19.99
26080009-482,Produto 1910,lt,0.08,0.924,TRUE,1,2710.19.99
72500026-1,Produto 1911,kg,0,0.938967136,FALSE,0,2707.99.90
72500026-10,Produto 1912,kg,0,0.938967136,FALSE,0,2707.99.90
35410003-1,Produto 1913,kg,0.08,0.8809,TRUE,1,2710.19.93
35410003-10,Produto 1914,kg,0.08,0.8809,TRUE,2,2710.19.93
35410003-482,Produto 1915,kg,0.08,0.8809,TRUE,2,2710.19.93
72500032-40,Produto 1916,kg,0,0.92,FALSE,0,2710.19.31
72500032-731,Produto 1917,kg,0,0.92,FALSE,0,2710.19.31
72500032-538,Produto 1918,kg,0,0.92,FALSE,0,2710.19.31
72500048-538,Produto 1919,kg,0,0.91,FALSE,0,2710.19.31
72500032-1,Produto 1920,lt,0,0.92,TRUE,3,2710.19.31
72500047-1,Produto 1921,lt,0,0.92,FALSE,0,2710.19.31
72500048-1,Produto 1922,lt,0,0.91,FALSE,0,2710.19.31
72500081-1,Produto 1923,kg,0,0.921234454,TRUE,3,2710.19.31
72500032-201,Produto 1924,lt,0,0.92,TRUE,3,2710.19.31
72500047-201,Produto 1925,lt,0,0.92,FALSE,0,2710.19.31
72500032-10,Produto 1926,kg,0,0.92,FALSE,0,2710.19.31
72500032-301,Produto 1927,kg,0,0.92,FALSE,0,2710.19.31
72500048-10,Produto 1928,kg,0,0.91,FALSE,0,2710.19.31
72500048-549,Produto 1929,kg,0,0.91,FALSE,0,2710.19.31
72500048-12,Produto 1930,kg,0,0.91,FALSE,0,2710.19.31
72500032-482,Produto 1931,lt,0,0.92,TRUE,3,2710.19.31
72500047-482,Produto 1932,lt,0,0.92,FALSE,0,2710.19.31
72500048-737,Produto 1933,kg,0,0.91,FALSE,0,2710.19.31
72500032-36,Produto 1934,kg,0,0.92,FALSE,0,2710.19.31
72500046-1,Produto 1935,lt,0,0.918,FALSE,0,2710.19.31
72500091-1,Produto 1936,kg,0,0.918,FALSE,5,2710.19.31
72500046-201,Produto 1937,kg,0,0.918,FALSE,0,2710.19.31
72500091-201,Produto 1938,kg,0,0.918,FALSE,5,2710.19.31
72500091-482,Produto 1939,kg,0,0.918,FALSE,5,2710.19.31
72500046-482,Produto 1940,kg,0,0.918,FALSE,0,2710.19.31
72500092-1,Produto 1941,lt,0,0.917,TRUE,3,2710.19.31
72500092-1,Produto 1942,lt,0,0.917,TRUE,3,2710.19.31
72500092-201,Produto 1943,lt,0,0.917,TRUE,3,2710.19.31
72500092-201,Produto 1944,lt,0,0.917,TRUE,3,2710.19.31
72500092-482,Produto 1945,lt,0,0.917,TRUE,3,2710.19.31
72500092-482,Produto 1946,lt,0,0.917,TRUE,3,2710.19.31
72500004-1,Produto 1947,lt,0,0.8849,FALSE,0,2710.19.31
72500004-201,Produto 1948,lt,0,0.8849,FALSE,0,2710.19.31
72500004-10,Produto 1949,kg,0,0.8849,FALSE,0,2710.19.31
72500004-482,Produto 1950,kg,0,0.8849,FALSE,0,2710.19.31
72500011-1,Produto 1951,kg,0,0.8709,FALSE,0,2710.19.31
72500011-201,Produto 1952,kg,0,0.8709,FALSE,0,2710.19.31
72500011-10,Produto 1953,kg,0,0.8709,FALSE,0,2710.19.31
72500011-482,Produto 1954,kg,0,0.8709,FALSE,0,2710.19.31
72500044-1,Produto 1955,kg,0,0.9145,FALSE,0,2710.19.31
72500044-482,Produto 1956,lt,0,0.9145,FALSE,0,2710.19.31
72500023-1,Produto 1957,lt,0,0.8746,FALSE,5,2710.19.31
72500023-201,Produto 1958,lt,0,0.8746,FALSE,0,2710.19.31
72500023-10,Produto 1959,kg,0,0.8746,FALSE,0,2710.19.31
72500023-301,Produto 1960,kg,0,0.8746,FALSE,0,2710.19.31
72500023-482,Produto 1961,lt,0,0.8746,FALSE,0,2710.19.31
72500064-1,Produto 1962,lt,0,0.775,TRUE,3,2710.19.31
72500064-201,Produto 1963,lt,0,0.775,FALSE,5,2710.19.31
72500064-482,Produto 1964,lt,0,0.775,FALSE,5,2710.19.31
72500065-1,Produto 1965,lt,0,0.89,TRUE,3,2710.19.91
72500065-201,Produto 1966,lt,0,0.89,TRUE,3,2710.19.91
72500065-482,Produto 1967,lt,0,0.89,TRUE,3,2710.19.91
72500072-1,Produto 1968,lt,0,0.805,FALSE,0,2710.19.31
72500072-201,Produto 1969,lt,0,0.805,FALSE,0,2710.19.31
72500073-1,Produto 1970,lt,0,0.805,FALSE,0,2710.19.31
72500085-1,Produto 1971,kg,0,0.865,FALSE,5,2710.19.31
72500084-1,Produto 1972,lt,0,0.86,FALSE,0,2710.19.31
72500034-1,Produto 1973,lt,0,0.8952,TRUE,8,2710.19.31
72500034-201,Produto 1974,lt,0,0.8952,FALSE,0,2710.19.31
72500034-301,Produto 1975,kg,0,0.8952,FALSE,0,2710.19.31
72500034-482,Produto 1976,lt,0,0.8952,FALSE,0,2710.19.31
72500060-1,Produto 1977,lt,0,0.8706,FALSE,0,2710.19.32
72500037-1,Produto 1978,lt,0,0.8706,FALSE,0,2710.19.32
72500037-201,Produto 1979,lt,0,0.8706,FALSE,0,2710.19.32
72500037-482,Produto 1980,kg,0,0.8706,FALSE,0,2710.19.32
72500043-1,Produto 1981,kg,0,0.8758,FALSE,0,2710.19.32
72500043-482,Produto 1982,kg,0,0.8758,FALSE,0,2710.19.32
35120002-1,Produto 1983,lt,0,0.815,FALSE,0,2710.19.19
35120002-201,Produto 1984,lt,0,0.815,FALSE,0,2710.19.19
35120002-10,Produto 1985,lt,0,0.815,FALSE,0,2710.19.19
35340002-288,Produto 1986,kg,0,0.77,FALSE,0,2710.19.91
72500016-1,Produto 1987,kg,0,0.795,FALSE,0,2710.19.31
72500016-201,Produto 1988,kg,0,0.795,FALSE,0,2710.19.31
72500016-10,Produto 1989,kg,0,0.795,FALSE,0,2710.19.31
72500016-301,Produto 1990,kg,0,0.795,FALSE,0,2710.19.31
72500016-482,Produto 1991,lt,0,0.795,FALSE,0,2710.19.31
35340002-538,Produto 1992,kg,0,0.77,FALSE,0,2710.19.91
72500030-1,Produto 1993,lt,0.08,0.8246,FALSE,0,2710.19.99
72500030-201,Produto 1994,kg,0.08,0.8246,FALSE,0,2710.19.99
72500030-301,Produto 1995,kg,0.08,0.8246,FALSE,0,2710.19.99
72500030-482,Produto 1996,lt,0,0.8246,FALSE,0,2710.19.19
35340002-1,Produto 1997,kg,0,0.77,FALSE,0,2710.19.91
35340002-201,Produto 1998,kg,0,0.77,FALSE,0,2710.19.91
35340002-10,Produto 1999,kg,0,0.77,FALSE,0,2710.19.91
35340002-301,Produto 2000,kg,0,0.77,FALSE,0,2710.19.91
35340002-482,Produto 2001,kg,0,0.77,FALSE,0,2710.19.91
35340002-13,Produto 2002,kg,0,0.77,FALSE,0,2710.19.91
35080000-1,Produto 2003,kg,0,0.8425,FALSE,0,2710.19.31
35080028-1,Produto 2004,kg,0.08,0.82,FALSE,0,2710.19.99
35080028-201,Produto 2005,kg,0.08,0.82,FALSE,0,2710.19.99
35080028-10,Produto 2006,kg,0.08,0.82,FALSE,0,2710.19.99
72500014-1,Produto 2007,kg,0,0.82,FALSE,0,2710.19.31
72500014-10,Produto 2008,kg,0,0.82,FALSE,0,2710.19.31
35080000-10,Produto 2009,kg,0,0.8425,FALSE,0,2710.19.31
35080000-13,Produto 2010,kg,0,0.8425,FALSE,0,2710.19.31
72500024-1,Produto 2011,lt,0,0.85,FALSE,0,2710.19.99
72500024-201,Produto 2012,lt,0,0.8722,FALSE,0,2710.19.99
72500024-10,Produto 2013,kg,0,0.8722,FALSE,0,2710.19.99
72500024-301,Produto 2014,kg,0,0.8722,FALSE,0,2710.19.99
72500024-482,Produto 2015,lt,0,0.8722,FALSE,0,2710.19.99
72500027-1,Produto 2016,lt,0,0.855,FALSE,0,2710.19.99
72500027-201,Produto 2017,kg,0,0.855,FALSE,0,2710.19.99
72500028-1,Produto 2018,lt,0,0.8437,FALSE,0,2710.19.99
72500019-1,Produto 2019,lt,0,0.8665,FALSE,0,2710.19.99
72500019-201,Produto 2020,lt,0,0.8665,FALSE,0,2710.19.99
