chave,CD,sku,id_prod,id_dc,moeda,preco,politica,por,atualizado,pp mes anterior,fob net anterior,analista,lead team,q min,reajuste,reajuste,coment,apoio sobre demanda,frac/FALSE
77122133-145SP13,SP13,77122133-145,4094,1,USD,"7,629.14",0.3,1000,TRUE,"7,675.27","9,977.85",FABIO,80,200,,,Seguir pol?tica,REGULAR,FALSE
77122087-141SP13,SP13,77122087-141,2304,1,USD,"16,434.81",0.3,1000,TRUE,"16,530.17","21,489.22",FABIO,80,25,,,Seguir pol?tica,REGULAR,FALSE
77122059-7SP13,SP13,77122059-7,4215,1,USD,"56,853.42",0.3,1000,TRUE,"57,175.19","74,327.75",FABIO,80,0,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
77122059-53SP13,SP13,77122059-53,4214,1,USD,"48,211.03",0.3,1000,TRUE,"55,904.95","72,676.43",FABIO,80,0,,,Seguir pol?tica,CONTRA PEDIDO,TRUE
77122061-10SP13,SP13,77122061-10,1347,1,USD,"28,515.68",0.1,1000,TRUE,"28,247.51","31,072.26",FABIO,80,0,,,Seguir pol?tica,Regular,FALSE
77122065-10SP13,SP13,77122065-10,6162,1,USD,"21,330.96",0.2,1000,TRUE,"21,331.23","25,597.48",FABIO,80,0,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
77122086-10SP13,SP13,77122086-10,5189,1,USD,"17,476.01",0.2,1000,TRUE,"17,561.60","21,073.92",FABIO,80,0,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
64870003-53SP13,SP13,64870003-53,1262,1,BRL,"11,441.51",0,1000,TRUE,"11,441.51","11,441.51",FABIO,0,0,,,Repassar,CONTRA PEDIDO,FALSE
26102003-208SP13,SP13,26102003-208,629,1,BRL,"74,149.37",0,1000,TRUE,"70,570.40","70,570.40",FABIO,0,0,,,Repassar,CONTRA PEDIDO,FALSE
25120003-482SP13,SP13,25120003-482,1524,1,USD,"11,415.79",0.2,1000,TRUE,"11,415.79","13,698.95",FABIO,0,0,,,Repassar,CONTRA PEDIDO,FALSE
28360002-52SP13,SP13,28360002-52,5664,1,USD,"1,979.00",0.12,1000,TRUE,"1,979.90","2,217.48",FABIO,0,0,,,Repassar,REGULAR,FALSE
28360002-41SP13,SP13,28360002-41,5663,1,USD,"2,441.21",0.12,1000,TRUE,"2,003.39","2,243.80",FABIO,0,0,,,Repassar,REGULAR,TRUE
64060163-52SP13,SP13,64060163-52,1608,1,USD,"5,696.28",0.12,1000,TRUE,"5,405.47","6,054.13",FABIO,0,0,,,Repassar,REGULAR,FALSE
64060163-51SP13,SP13,64060163-51,1609,1,USD,"5,815.70",0.12,1000,FALSE,"5,525.65","6,188.73",FABIO,0,0,,,Repassar,REGULAR,TRUE
64060163-41SP13,SP13,64060163-41,1607,1,USD,"6,174.69",0.12,1000,FALSE,"5,652.31","6,330.58",FABIO,0,0,,,Repassar,REGULAR,TRUE
66740023-520SP13,SP13,66740023-520,3983,1,BRL,"31,863.35",0,1000,TRUE,"31,863.35","31,863.35",FABIO,0,0,,,Repassar,CONTRA PEDIDO,FALSE
64110019-764SP14,SP14,64110019-764,143,3,BRL,"10,739.52",0,1000,TRUE,"10,739.52","10,739.52",FABIO,0,0,,,Repassar,CONTRA PEDIDO,FALSE
64870014-93SP14,SP14,64870014-93,4156,3,BRL,"42,300.08",0,1000,TRUE,"42,300.08","42,300.08",FABIO,0,0,,,Repassar,CONTRA PEDIDO,FALSE
64110020-93SP14,SP14,64110020-93,175,3,BRL,"31,166.40",0,1000,TRUE,"31,166.40","31,166.40",FABIO,0,0,,,Repassar,CONTRA PEDIDO,FALSE
64870016-93SP14,SP14,64870016-93,2391,3,USD,"1,598.21",0,1000,TRUE,"1,598.21","1,598.21",FABIO,0,0,,,Repassar,CONTRA PEDIDO,FALSE
64870017-93SP14,SP14,64870017-93,4401,3,USD,"1,263.79",0,1000,TRUE,"1,263.79","1,263.79",FABIO,0,0,,,Repassar,CONTRA PEDIDO,FALSE
64060152-567SP13,SP13,64060152-567,5883,1,USD,"2,649.95",0.08,1000,FALSE,"2,649.95","2,861.95",FABIO,0,0,,,Repassar,CONTRA PEDIDO,FALSE
64870015-51SP14,SP14,64870015-51,5859,3,USD,"4,771.59",0,1000,TRUE,"4,643.24","4,643.24",FABIO,0,0,,,Repassar,CONTRA PEDIDO,FALSE
64992195-93SP13,SP13,64992195-93,5635,1,USD,589.73,0,1000,FALSE,589.73,589.73,FABIO,0,0,,,Repassar,CONTRA PEDIDO,FALSE
64870018-93SP13,SP13,64870018-93,5152,1,BRL,"103,409.72",0,1000,TRUE,"103,263.34","103,263.34",FABIO,0,0,,,Repassar,CONTRA PEDIDO,FALSE
52050010-289SP13,SP13,52050010-289,812,1,USD,"2,158.83",0,1000,FALSE,"1,902.60","1,902.60",FABIO,0,0,,,Repassar,CONTRA PEDIDO,FALSE
52420001-225SP13,SP13,52420001-225,2585,1,BRL,"3,623.99",0,1000,FALSE,"3,623.99","3,623.99",FABIO,0,0,,,Repassar,CONTRA PEDIDO,FALSE
52090000-540SP13,SP13,52090000-540,110,1,USD,"1,759.15",0,1000,FALSE,0,0,FABIO,0,0,,,Repassar,CONTRA PEDIDO,FALSE
74104001-411SP13,SP13,74104001-411,221,1,USD,"12,516.74",1,1000,TRUE,"12,516.74","25,033.47",MARCOS,100,25,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
66104000-29SP13,SP13,66104000-29,225,1,USD,"3,262.84",0.535,1000,TRUE,"3,262.84","5,008.46",MARCOS,15,25,,,Seguir pol?tica,Regular,FALSE
66104000-210SP13,SP13,66104000-210,222,1,USD,"3,262.84",0.686,1000,TRUE,"3,262.84","5,501.15",MARCOS,15,25,,,Seguir pol?tica,Regular,FALSE
66104000-53SP13,SP13,66104000-53,223,1,USD,"3,617.20",0.662,1000,TRUE,"3,619.25","6,015.19",MARCOS,15,5,,,Seguir pol?tica,Regular,TRUE
66104012-468SP13,SP13,66104012-468,226,1,USD,"26,413.18",0.73,1000,TRUE,"26,414.51","45,697.10",MARCOS,15,1,,,Seguir pol?tica,Regular,TRUE
66104012-53SP13,SP13,66104012-53,229,1,USD,"26,526.77",0.7,1000,TRUE,"26,528.82","45,098.99",MARCOS,15,5,,,Seguir pol?tica,Regular,TRUE
66104012-210SP13,SP13,66104012-210,228,1,USD,"25,944.98",0.49,1000,TRUE,"25,944.98","38,658.01",MARCOS,15,25,,,Seguir pol?tica,Regular,FALSE
74104003-237SP13,SP13,74104003-237,417,1,USD,"2,775.71",0.95,1000,TRUE,"2,793.39","5,447.11",MARCOS,100,210,,,Seguir pol?tica,CONTRA PEDIDO,TRUE
74104003-461SP13,SP13,74104003-461,418,1,USD,"3,570.31",0.3,1000,TRUE,"3,570.31","4,641.41",MARCOS,100,210,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
74104002-299SP13,SP13,74104002-299,416,1,USD,"9,286.94",0.3,1000,TRUE,"9,286.94","12,073.03",MARCOS,100,18,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
74104006-10SP13,SP13,74104006-10,415,1,USD,"4,488.69",0.3,1000,TRUE,"4,488.69","5,835.30",MARCOS,100,200,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
74104006-41SP13,SP13,74104006-41,414,1,USD,"6,097.91",0.17,1000,TRUE,"6,136.75","7,179.99",MARCOS,100,200,,,Seguir pol?tica,CONTRA PEDIDO,TRUE
66104015-316SP13,SP13,66104015-316,425,1,USD,"20,947.22",0.5,1000,TRUE,"20,947.22","31,420.83",MARCOS,100,15,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
66104016-10SP13,SP13,66104016-10,428,1,USD,"5,095.59",0.5,1000,TRUE,"5,095.59","7,643.39",MARCOS,15,200,,,Seguir pol?tica,Regular,FALSE
66104016-295SP13,SP13,66104016-295,427,1,USD,"5,252.34",0.55,1000,TRUE,"5,253.01","8,142.16",MARCOS,15,5.8,,,Seguir pol?tica,Regular,TRUE
66104016-53SP13,SP13,66104016-53,2891,1,USD,"6,964.48",0.55,1000,TRUE,"7,008.84","10,863.69",MARCOS,15,5,,,Seguir pol?tica,Regular,TRUE
66104016-41SP13,SP13,66104016-41,426,1,USD,"6,738.67",0.54,1000,TRUE,"6,781.59","10,443.65",MARCOS,15,20,,,Seguir pol?tica,Regular,TRUE
66104002-10SP13,SP13,66104002-10,436,1,USD,"5,861.09",0.3,1000,TRUE,"5,861.09","7,619.42",MARCOS,15,200,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
66104002-41SP13,SP13,66104002-41,431,1,USD,"6,163.58",0.4,1000,TRUE,"6,165.13","8,631.19",MARCOS,15,20,,,Seguir pol?tica,CONTRA PEDIDO,TRUE
66104001-53SP13,SP13,66104001-53,439,1,USD,"3,941.52",0.55,1000,TRUE,"3,943.56","6,112.53",MARCOS,15,5,,,Seguir pol?tica,Regular,TRUE
66104001-174SP13,SP13,66104001-174,438,1,USD,"3,828.14",0.58,1000,TRUE,"3,829.47","6,050.56",MARCOS,15,20,,,Seguir pol?tica,Regular,TRUE
66104001-15SP13,SP13,66104001-15,440,1,USD,"3,583.95",0.4,1000,TRUE,"3,583.95","5,017.53",MARCOS,15,210,,,Seguir pol?tica,Regular,FALSE
74104004-512SP13,SP13,74104004-512,441,1,USD,"25,797.07",1,1000,TRUE,"25,797.07","51,594.13",MARCOS,100,15,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
66104013-316SP13,SP13,66104013-316,442,1,USD,"22,309.30",0.6,1000,TRUE,"22,309.30","35,694.88",MARCOS,100,15,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
66104013-53SP13,SP13,66104013-53,443,1,USD,"22,852.90",0.6,1000,TRUE,"22,854.94","36,567.91",MARCOS,100,15,,,Seguir pol?tica,CONTRA PEDIDO,TRUE
66104008-468SP13,SP13,66104008-468,4835,1,USD,"15,704.84",0.6,1000,TRUE,"15,706.16","25,129.86",MARCOS,15,1,,,Seguir pol?tica,Regular,TRUE
66104008-53SP13,SP13,66104008-53,4837,1,USD,"15,219.35",0.65,1000,TRUE,"15,221.40","25,115.31",MARCOS,15,5,,,Seguir pol?tica,Regular,TRUE
66104008-740SP13,SP13,66104008-740,4836,1,USD,"14,750.12",0.425,1000,TRUE,"14,750.12","21,018.92",MARCOS,15,22,,,Seguir pol?tica,Regular,FALSE
66104023-210SP13,SP13,66104023-210,4839,1,USD,"14,750.12",0.43,1000,TRUE,"14,750.12","21,092.67",MARCOS,15,0,,,Seguir pol?tica,Regular,FALSE
66104023-468SP13,SP13,66104023-468,4838,1,USD,"15,105.98",0.66,1000,TRUE,"15,107.30","25,078.12",MARCOS,15,0,,,Seguir pol?tica,Regular,TRUE
66104023-53SP13,SP13,66104023-53,4840,1,USD,"15,219.35",0.65,1000,TRUE,"15,221.40","25,115.31",MARCOS,15,0,,,Seguir pol?tica,Regular,TRUE
66940003-101SP13,SP13,66940003-101,1126,1,USD,"10,289.86",0.37,1000,TRUE,"10,290.06","14,097.38",MARCOS,90,0,,,Seguir pol?tica,Regular,FALSE
66940003-71SP13,SP13,66940003-71,1127,1,USD,"10,392.76",0.35,1000,TRUE,"10,392.96","14,030.49",MARCOS,90,0,,,Seguir pol?tica,Regular,FALSE
66940003-181SP13,SP13,66940003-181,1128,1,USD,"10,392.76",0.26,1000,TRUE,"10,392.96","13,095.13",MARCOS,90,0,,,Seguir pol?tica,Regular,FALSE
66940004-101SP13,SP13,66940004-101,1129,1,USD,"10,184.89",0.58,1000,TRUE,"10,185.16","16,092.56",MARCOS,90,0,,,Seguir pol?tica,Regular,FALSE
66940004-181SP13,SP13,66940004-181,1131,1,USD,"10,383.61",0.78,1000,TRUE,"10,384.50","18,484.41",MARCOS,90,0,,,Seguir pol?tica,Regular,TRUE
66940004-71SP13,SP13,66940004-71,1132,1,USD,"11,587.86",0.9,1000,TRUE,"11,661.67","22,157.16",MARCOS,90,0,,,Seguir pol?tica,Regular,TRUE
66940023-101SP13,SP13,66940023-101,1133,1,USD,"40,339.41",0.8,1000,TRUE,"40,339.61","72,611.29",MARCOS,90,0,,,Seguir pol?tica,Regular,FALSE
66940023-71SP13,SP13,66940023-71,1135,1,USD,"40,839.68",0.8,1000,TRUE,"40,840.49","73,512.88",MARCOS,90,0,,,Seguir pol?tica,Regular,TRUE
66940023-181SP13,SP13,66940023-181,1136,1,USD,"40,839.68",0.8,1000,TRUE,"40,840.49","73,512.88",MARCOS,90,0,,,Seguir pol?tica,Regular,TRUE
66940026-101SP13,SP13,66940026-101,1137,1,USD,"46,853.10",0.51,1000,TRUE,"46,853.29","70,748.47",MARCOS,90,20,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
66940026-180SP13,SP13,66940026-180,1138,1,USD,"47,333.34",0.48,1000,TRUE,"47,333.53","70,053.62",MARCOS,90,5,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
66940026-71SP13,SP13,66940026-71,1140,1,USD,"47,416.85",0.53,1000,TRUE,"47,417.65","72,549.01",MARCOS,90,1,,,Seguir pol?tica,CONTRA PEDIDO,TRUE
66940024-101SP13,SP13,66940024-101,1141,1,USD,"41,544.60",0.59,1000,TRUE,"41,544.79","66,056.22",MARCOS,90,0,,,Seguir pol?tica,Regular,FALSE
66940024-180SP13,SP13,66940024-180,1142,1,USD,"42,067.05",0.57,1000,TRUE,"42,067.92","66,046.64",MARCOS,90,0,,,Seguir pol?tica,Regular,TRUE
66940024-71SP13,SP13,66940024-71,1144,1,USD,"44,818.75",0.76,1000,TRUE,"45,104.22","79,383.42",MARCOS,90,0,,,Seguir pol?tica,Regular,TRUE
66940024-181SP13,SP13,66940024-181,1145,1,USD,"42,056.91",0.59,1000,TRUE,"42,057.72","66,871.78",MARCOS,90,0,,,Seguir pol?tica,Regular,TRUE
66940021-101SP13,SP13,66940021-101,1146,1,USD,"44,121.68",0.67,1000,TRUE,"44,121.87","73,683.52",MARCOS,90,0,,,Seguir pol?tica,Regular,FALSE
66940021-180SP13,SP13,66940021-180,1147,1,USD,"44,610.22",0.44,1000,TRUE,"44,610.42","64,239.00",MARCOS,90,0,,,Seguir pol?tica,Regular,FALSE
66940021-71SP13,SP13,66940021-71,1149,1,USD,"45,153.19",0.44,1000,TRUE,"45,154.01","65,021.77",MARCOS,90,0,,,Seguir pol?tica,Regular,TRUE
66940021-181SP13,SP13,66940021-181,1150,1,USD,"45,153.19",0.45,1000,TRUE,"45,154.01","65,473.31",MARCOS,90,0,,,Seguir pol?tica,Regular,TRUE
66940028-343SP13,SP13,66940028-343,1155,1,USD,"46,853.10",0.37,1000,TRUE,"46,853.29","64,189.01",MARCOS,90,20,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
66940020-101SP13,SP13,66940020-101,1159,1,USD,"44,121.68",0.6,1000,TRUE,"44,121.87","70,594.99",MARCOS,90,0,,,Seguir pol?tica,Regular,FALSE
66940020-181SP13,SP13,66940020-181,1163,1,USD,"44,659.76",0.59,1000,TRUE,"44,660.57","71,010.31",MARCOS,90,0,,,Seguir pol?tica,Regular,TRUE
66940020-71SP13,SP13,66940020-71,1162,1,USD,"44,659.76",0.61,1000,TRUE,"44,660.57","71,903.53",MARCOS,90,0,,,Seguir pol?tica,Regular,TRUE
66940027-180SP13,SP13,66940027-180,1164,1,USD,"42,118.64",0.58,1000,TRUE,"42,118.83","66,547.76",MARCOS,90,0,,,Seguir pol?tica,Regular,FALSE
66940027-71SP13,SP13,66940027-71,1166,1,USD,"42,636.69",0.58,1000,TRUE,"42,637.51","67,367.26",MARCOS,90,0,,,Seguir pol?tica,Regular,TRUE
66940025-180SP13,SP13,66940025-180,1167,1,USD,"70,985.07",0.37,1000,TRUE,"70,985.26","97,249.81",MARCOS,90,5,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
66940025-71SP13,SP13,66940025-71,1169,1,USD,"71,790.14",0.4,1000,TRUE,"71,790.94","100,507.32",MARCOS,90,1,,,Seguir pol?tica,CONTRA PEDIDO,TRUE
66940018-101SP13,SP13,66940018-101,1170,1,USD,"62,735.28",0.37,1000,TRUE,"62,735.48","85,947.60",MARCOS,90,0,,,Seguir pol?tica,Regular,FALSE
66940018-180SP13,SP13,66940018-180,1171,1,USD,"62,842.29",0.38,1000,TRUE,"62,843.16","86,723.56",MARCOS,90,0,,,Seguir pol?tica,Regular,TRUE
66940018-71SP13,SP13,66940018-71,1172,1,USD,"63,490.20",0.38,1000,TRUE,"63,491.21","87,617.87",MARCOS,90,0,,,Seguir pol?tica,Regular,TRUE
66940000-299SP13,SP13,66940000-299,1178,1,USD,"46,853.10",0.48,1000,TRUE,"46,853.29","69,342.87",MARCOS,90,20,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
66940000-180SP13,SP13,66940000-180,1174,1,USD,"47,426.82",0.49,1000,TRUE,"47,427.68","70,667.24",MARCOS,90,5,,,Seguir pol?tica,CONTRA PEDIDO,TRUE
66940000-71SP13,SP13,66940000-71,1177,1,USD,"47,890.07",0.5,1000,TRUE,"47,890.87","71,836.30",MARCOS,90,1,,,Seguir pol?tica,CONTRA PEDIDO,TRUE
66940006-180SP13,SP13,66940006-180,1180,1,USD,"43,851.61",0.48,1000,TRUE,"43,851.80","64,900.67",MARCOS,90,5,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
66940006-71SP13,SP13,66940006-71,1182,1,USD,"44,415.53",0.48,1000,TRUE,"44,416.52","65,736.45",MARCOS,90,1,,,Seguir pol?tica,CONTRA PEDIDO,TRUE
66940019-101SP13,SP13,66940019-101,1184,1,USD,"41,544.60",0.56,1000,TRUE,"41,544.79","64,809.87",MARCOS,90,0,,,Seguir pol?tica,Regular,FALSE
66940019-180SP13,SP13,66940019-180,1185,1,USD,"42,067.05",0.77,1000,TRUE,"42,067.92","74,460.22",MARCOS,90,0,,,Seguir pol?tica,Regular,TRUE
66940019-71SP13,SP13,66940019-71,1187,1,USD,"42,476.51",0.77,1000,TRUE,"42,477.33","75,184.87",MARCOS,90,0,,,Seguir pol?tica,Regular,TRUE
66940030-180SP13,SP13,66940030-180,1189,1,USD,"104,601.74",0.47,1000,TRUE,"104,601.93","153,764.84",MARCOS,90,5,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
66940030-514SP13,SP13,66940030-514,1188,1,USD,"105,322.10",0.47,1000,TRUE,"105,322.29","154,823.77",MARCOS,90,1,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
66940029-514SP13,SP13,66940029-514,1190,1,USD,"117,426.26",0.54,1000,TRUE,"117,427.25","180,837.96",MARCOS,90,1,,,Seguir pol?tica,CONTRA PEDIDO,TRUE
66940029-563SP13,SP13,66940029-563,1191,1,USD,"116,139.46",0.54,1000,TRUE,"116,139.65","178,855.07",MARCOS,90,5,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
66940032-180SP13,SP13,66940032-180,1193,1,USD,"63,541.38",0.49,1000,TRUE,"63,541.57","94,676.94",MARCOS,90,5,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
66940031-180SP13,SP13,66940031-180,1195,1,USD,"104,601.74",0.46,1000,TRUE,"104,601.93","152,718.82",MARCOS,90,5,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
66940031-468SP13,SP13,66940031-468,1194,1,USD,"105,322.10",0.77,1000,TRUE,"105,322.29","186,420.45",MARCOS,90,1,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
66122009-371SP13,SP13,66122009-371,1743,1,USD,"207,456.27",0.61,1000,TRUE,"207,457.16","334,006.03",MARCOS,70,0,,,Seguir pol?tica,Regular,TRUE
66122009-53SP13,SP13,66122009-53,1741,1,USD,"205,305.78",0.61,1000,TRUE,"205,306.06","330,542.75",MARCOS,70,0,,,Seguir pol?tica,Regular,FALSE
66122007-41SP13,SP13,66122007-41,4558,1,USD,"32,620.09",0.58,1000,TRUE,"32,620.09","51,539.75",MARCOS,70,0,,,Seguir pol?tica,Regular,FALSE
66122007-53SP13,SP13,66122007-53,4559,1,USD,"33,270.49",0.62,1000,TRUE,"33,272.55","53,901.53",MARCOS,70,0,,,Seguir pol?tica,Regular,TRUE
66122007-468SP13,SP13,66122007-468,4557,1,USD,"33,156.24",0.62,1000,TRUE,"33,157.58","53,715.28",MARCOS,70,0,,,Seguir pol?tica,Regular,TRUE
66122010-288SP13,SP13,66122010-288,4560,1,USD,"10,544.04",0.7,1000,TRUE,"10,545.21","17,926.85",MARCOS,70,0,,,Seguir pol?tica,Regular,TRUE
66122010-53SP13,SP13,66122010-53,4561,1,USD,"10,730.45",0.7,1000,TRUE,"10,732.80","18,245.77",MARCOS,70,0,,,Seguir pol?tica,Regular,TRUE
66122010-763SP13,SP13,66122010-763,4563,1,USD,"10,501.27",0.7,1000,TRUE,"10,502.16","17,853.68",MARCOS,70,0,,,Seguir pol?tica,Regular,TRUE
66122010-62SP13,SP13,66122010-62,4562,1,USD,"10,301.39",0.65,1000,TRUE,"10,301.66","16,997.74",MARCOS,70,0,,,Seguir pol?tica,Regular,FALSE
66122004-41SP13,SP13,66122004-41,4565,1,USD,"5,681.43",0.6,1000,TRUE,"5,683.29","9,093.26",MARCOS,70,0,,,Seguir pol?tica,Regular,TRUE
66122004-288SP13,SP13,66122004-288,4567,1,USD,"5,572.98",0.56,1000,TRUE,"5,574.14","8,695.66",MARCOS,70,0,,,Seguir pol?tica,Regular,TRUE
66122004-53SP13,SP13,66122004-53,4566,1,USD,"5,759.39",0.6,1000,TRUE,"5,761.74","9,218.78",MARCOS,70,0,,,Seguir pol?tica,Regular,TRUE
66122004-3SP13,SP13,66122004-3,4568,1,USD,"5,379.54",0.6,1000,TRUE,"5,379.81","8,607.70",MARCOS,70,0,,,Seguir pol?tica,Regular,FALSE
66122001-41SP13,SP13,66122001-41,4569,1,USD,"18,156.55",0.5,1000,TRUE,"18,156.81","27,235.22",MARCOS,70,20,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
66122008-468SP13,SP13,66122008-468,4570,1,USD,"15,922.40",0.46,1000,TRUE,"15,924.01","23,249.06",MARCOS,70,0,,,Seguir pol?tica,Regular,TRUE
66122008-53SP13,SP13,66122008-53,4572,1,USD,"16,036.64",0.46,1000,TRUE,"16,038.98","23,416.91",MARCOS,70,0,,,Seguir pol?tica,Regular,TRUE
66122008-41SP13,SP13,66122008-41,4571,1,USD,"15,556.88",0.46,1000,TRUE,"15,557.15","22,713.44",MARCOS,70,0,,,Seguir pol?tica,Regular,FALSE
66122002-468SP13,SP13,66122002-468,4573,1,USD,"25,871.83",0.9,1000,TRUE,"25,873.17","49,159.03",MARCOS,70,0,,,Seguir pol?tica,Regular,TRUE
66122002-53SP13,SP13,66122002-53,4576,1,USD,"25,986.08",0.9,1000,TRUE,"25,988.14","49,377.47",MARCOS,70,0,,,Seguir pol?tica,Regular,TRUE
66122002-288SP13,SP13,66122002-288,4574,1,USD,"25,800.73",0.97,1000,TRUE,"25,801.61","50,829.17",MARCOS,70,0,,,Seguir pol?tica,Regular,TRUE
66122002-41SP13,SP13,66122002-41,4575,1,USD,"25,407.81",0.94,1000,TRUE,"25,407.81","49,291.15",MARCOS,70,0,,,Seguir pol?tica,Regular,FALSE
74122001-121SP13,SP13,74122001-121,4577,1,USD,"27,151.19",0.72,1000,TRUE,"27,151.45","46,700.50",MARCOS,70,20,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
66122013-449SP13,SP13,66122013-449,4578,1,USD,"17,425.01",0.72,1000,TRUE,"17,425.27","29,971.47",MARCOS,70,20,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
66122005-468SP13,SP13,66122005-468,4580,1,USD,"17,596.08",0.72,1000,TRUE,"17,597.43","30,267.58",MARCOS,70,0,,,Seguir pol?tica,Regular,TRUE
66122005-53SP13,SP13,66122005-53,4582,1,USD,"17,710.98",0.72,1000,TRUE,"17,713.06","30,466.46",MARCOS,70,0,,,Seguir pol?tica,Regular,TRUE
66122005-41SP13,SP13,66122005-41,4581,1,USD,"17,212.80",0.72,1000,TRUE,"17,212.80","29,606.02",MARCOS,70,0,,,Seguir pol?tica,Regular,FALSE
66122006-468SP13,SP13,66122006-468,4583,1,USD,"24,646.26",1.03,1000,TRUE,"24,803.24","50,350.57",MARCOS,,,,,Seguir pol?tica,CONTRA PEDIDO,TRUE
66122006-53SP13,SP13,66122006-53,4585,1,USD,"24,760.50",1.03,1000,TRUE,"24,918.21","50,583.96",MARCOS,,,,,Seguir pol?tica,CONTRA PEDIDO,TRUE
66122006-41SP13,SP13,66122006-41,4584,1,USD,"24,194.36",1.03,1000,TRUE,"24,348.47","49,427.39",MARCOS,,,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
74122000-685SP13,SP13,74122000-685,5383,1,USD,"28,119.47",1.05,1000,TRUE,"28,119.74","57,645.46",MARCOS,70,0,,,Seguir pol?tica,Regular,FALSE
74122000-656SP13,SP13,74122000-656,5382,1,USD,"28,498.08",1.05,1000,TRUE,"31,847.39","65,287.15",MARCOS,70,0,,,Seguir pol?tica,Regular,TRUE
74122000-468SP13,SP13,74122000-468,5381,1,USD,"28,613.02",1.05,1000,TRUE,"28,614.65","58,660.04",MARCOS,70,0,,,Seguir pol?tica,Regular,TRUE
74850001-412SP13,SP13,74850001-412,802,1,USD,"111,775.70",0.35,1000,FALSE,"111,775.97","150,897.56",MARCOS,,25,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
74146007-444SP13,SP13,74146007-444,2425,1,USD,"18,243.25",0.9,1000,TRUE,"18,243.52","34,662.68",MARCOS,,,,,Seguir pol?tica,Regular,FALSE
74146007-41SP13,SP13,74146007-41,2423,1,USD,"18,681.05",0,1000,TRUE,"18,682.94","18,682.94",MARCOS,,,,,Seguir pol?tica,Regular,TRUE
74146009-116SP13,SP13,74146009-116,5581,1,USD,"22,262.22",0.58,1000,FALSE,"22,263.99","35,177.10",MARCOS,,,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
74146010-92SP13,SP13,74146010-92,5496,1,USD,"27,920.25",0.3,1000,FALSE,"27,921.22","36,297.59",MARCOS,,,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
74140009-347SP13,SP13,74140009-347,801,1,USD,"55,641.54",0.61,1000,FALSE,"55,641.73","89,583.19",MARCOS,,,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
74111021-56SP13,SP13,74111021-56,1014,1,USD,"37,253.54",0.55,1000,TRUE,"37,253.73","57,743.27",MARCOS,,30,,,Seguir pol?tica,CONTRA PEDIDO,FALSE
66111002-303SP13,SP13,66111002-303,2319,1,USD,"65,654.14",0.87,1000,FALSE,"66,072.32","123,555.24",MARCOS,,0,,,Seguir pol?tica,Regular,TRUE
66111002-447SP13,SP13,66111002-447,2321,1,USD,"65,654.14",0.62,1000,FALSE,"66,072.32","107,037.16",MARCOS,,0,,,Seguir pol?tica,Regular,TRUE
66111002-37SP13,SP13,66111002-37,2320,1,USD,"64,794.64",0.77,1000,FALSE,"65,207.34","115,417.00",MARCOS,,0,,,Seguir pol?tica,Regular,FALSE
66111000-303SP13,SP13,66111000-303,2323,1,USD,"54,590.76",0.9,1000,FALSE,"54,595.74","103,731.91",MARCOS,,0,,,Seguir pol?tica,Regular,TRUE
66111000-447SP13,SP13,66111000-447,2324,1,USD,"54,590.76",0.9,1000,FALSE,"54,595.74","103,731.91",MARCOS,,0,,,Seguir pol?tica,Regular,TRUE
66111000-141SP13,SP13,66111000-141,2326,1,USD,"53,840.79",0.8,1000,FALSE,"53,844.40","96,919.91",MARCOS,,0,,,Seguir pol?tica,Regular,FALSE
66111004-468SP13,SP13,66111004-468,3777,1,USD,"112,664.36",0.49,1000,FALSE,"112,669.25","167,877.18",MARCOS,,5,,,Seguir pol?tica,CONTRA PEDIDO,TRUE
